date,year,tourney_name,surface,indoor,commitment,draw_size,url
19920224,1992,Scottsdale,Hard,Outdoor,"$260,000",32,https://www.atptour.com/en/scores/archive/scottsdale/433/1992/results
19920302,1992,ATP Masters 1000 Indian Wells,Hard,Outdoor,"$1,075,000",56,https://www.atptour.com/en/scores/archive/indian-wells/404/1992/results
19920302,1992,Copenhagen,Carpet,Indoor,"$155,000",32,https://www.atptour.com/en/scores/archive/copenhagen/481/1992/results
19920313,1992,ATP Masters 1000 Miami,Hard,Outdoor,"$1,625,000",96,https://www.atptour.com/en/scores/archive/miami/403/1992/results
19920316,1992,Casablanca,Clay,Outdoor,"$155,000",32,https://www.atptour.com/en/scores/archive/casablanca/360/1992/results
19920330,1992,Estoril,Clay,Outdoor,"$502,500",32,https://www.atptour.com/en/scores/archive/estoril/468/1992/results
19920330,1992,Johannesburg,Hard,Outdoor,"$300,000",32,https://www.atptour.com/en/scores/archive/johannesburg/426/1992/results
19920330,1992,Singapore,Hard,Outdoor,"$265,000",32,https://www.atptour.com/en/scores/archive/singapore/456/1992/results
19920406,1992,Tokyo Outdoor,Hard,Outdoor,"$1,040,000",56,https://www.atptour.com/en/scores/archive/tokyo/329/1992/results
19920406,1992,Barcelona,Clay,Outdoor,"$800,000",56,https://www.atptour.com/en/scores/archive/barcelona/425/1992/results
19920413,1992,Hong Kong,Hard,Outdoor,"$300,000",32,https://www.atptour.com/en/scores/archive/hong-kong/336/1992/results
19920413,1992,Nice,Clay,Outdoor,"$260,000",32,https://www.atptour.com/en/scores/archive/nice/6120/1992/results
19920413,1992,Tampa,Clay,Outdoor,"$260,000",32,https://www.atptour.com/en/scores/archive/tampa/346/1992/results
19920420,1992,ATP Masters 1000 Monte Carlo,Clay,Outdoor,"$1,270,000",56,https://www.atptour.com/en/scores/archive/monte-carlo/410/1992/results
19920420,1992,Seoul,Hard,Outdoor,"$171,500",32,https://www.atptour.com/en/scores/archive/seoul/434/1992/results
19920427,1992,Madrid,Clay,Outdoor,"$750,000",32,https://www.atptour.com/en/scores/archive/madrid/309/1992/results
19920427,1992,Munich,Clay,Outdoor,"$300,000",32,https://www.atptour.com/en/scores/archive/munich/308/1992/results
19920427,1992,Atlanta,Clay,Outdoor,"$260,000",32,https://www.atptour.com/en/scores/archive/atlanta/409/1992/results
19920504,1992,ATP Masters 1000 Hamburg,Clay,Outdoor,"$1,250,000",56,https://www.atptour.com/en/scores/archive/hamburg/414/1992/results
19920504,1992,Charlotte,Clay,Outdoor,"$260,000",32,https://www.atptour.com/en/scores/archive/charlotte/717/1992/results
19920511,1992,ATP Masters 1000 Rome,Clay,Outdoor,"$1,403,000",64,https://www.atptour.com/en/scores/archive/rome/416/1992/results
19920518,1992,World Team Cup,Clay,Outdoor,"$1,377,500",32,https://www.atptour.com/en/scores/archive/dusseldorf/615/1992/results
19920518,1992,Bologna,Clay,Outdoor,"$265,000",32,https://www.atptour.com/en/scores/archive/bologna/312/1992/results
19920525,1992,Roland Garros,Clay,Outdoor,"",128,https://www.atptour.com/en/scores/archive/roland-garros/520/1992/results
19920608,1992,London / Queen's Club,Grass,Outdoor,"$525,000",56,https://www.atptour.com/en/scores/archive/london/311/1992/results
19920608,1992,Florence,Clay,Outdoor,"$260,000",32,https://www.atptour.com/en/scores/archive/florence/310/1992/results
19920608,1992,Rosmalen,Grass,Outdoor,"$260,000",32,https://www.atptour.com/en/scores/archive/rosmalen/440/1992/results
19920615,1992,Genova,Clay,Outdoor,"$260,000",32,https://www.atptour.com/en/scores/archive/genova/306/1992/results
19920615,1992,Manchester,Grass,Outdoor,"$260,000",32,https://www.atptour.com/en/scores/archive/manchester/7310/1992/results
19920622,1992,Wimbledon,Grass,Outdoor,"",128,https://www.atptour.com/en/scores/archive/wimbledon/540/1992/results
19920706,1992,Gstaad,Clay,Outdoor,"$330,500",32,https://www.atptour.com/en/scores/archive/gstaad/314/1992/results
19920706,1992,Bastad,Clay,Outdoor,"$260,000",32,https://www.atptour.com/en/scores/archive/bastad/316/1992/results
19920706,1992,Newport,Grass,Outdoor,"$200,000",32,https://www.atptour.com/en/scores/archive/newport/315/1992/results
19920713,1992,Stuttgart Outdoor,Clay,Outdoor,"$1,040,000",48,https://www.atptour.com/en/scores/archive/stuttgart/321/1992/results
19920713,1992,Washington,Hard,Outdoor,"$625,000",56,https://www.atptour.com/en/scores/archive/washington/418/1992/results
19920720,1992,ATP Masters 1000 Canada,Hard,Outdoor,"$1,295,000",56,https://www.atptour.com/en/scores/archive/toronto/421/1992/results
19920720,1992,Kitzbuhel,Clay,Outdoor,"$392,500",48,https://www.atptour.com/en/scores/archive/kitzbuhel/319/1992/results
19920720,1992,Hilversum,Clay,Outdoor,"$260,000",32,https://www.atptour.com/en/scores/archive/hilversum/317/1992/results
19920727,1992,San Marino,Clay,Outdoor,"$260,000",32,https://www.atptour.com/en/scores/archive/san-marino/475/1992/results
19920727,1992,Barcelona Olympics,Clay,Outdoor,"",64,https://www.atptour.com/en/scores/archive/barcelona/92/1992/results
19920803,1992,Los Angeles,Hard,Outdoor,"$260,000",32,https://www.atptour.com/en/scores/archive/los-angeles/423/1992/results
19920810,1992,ATP Masters 1000 Cincinnati,Hard,Outdoor,"$1,405,000",56,https://www.atptour.com/en/scores/archive/cincinnati/422/1992/results
19920810,1992,Prague,Clay,Outdoor,"$365,000",32,https://www.atptour.com/en/scores/archive/prague/379/1992/results
19920817,1992,Indianapolis,Hard,Outdoor,"$1,040,000",56,https://www.atptour.com/en/scores/archive/indianapolis/419/1992/results
19920817,1992,New Haven,Hard,Outdoor,"$1,040,000",56,https://www.atptour.com/en/scores/archive/new-haven/420/1992/results
19920824,1992,Long Island,Hard,Outdoor,"$260,000",32,https://www.atptour.com/en/scores/archive/long-island/441/1992/results
19920824,1992,Umag,Clay,Outdoor,"$260,000",32,https://www.atptour.com/en/scores/archive/umag/439/1992/results
19920824,1992,Schenectady,Hard,Outdoor,"$155,000",32,https://www.atptour.com/en/scores/archive/schenectady/224/1992/results
19920831,1992,US Open,Hard,Outdoor,"",128,https://www.atptour.com/en/scores/archive/us-open/560/1992/results
19920914,1992,Bordeaux,Clay,Outdoor,"$330,000",32,https://www.atptour.com/en/scores/archive/bordeaux/323/1992/results
19920914,1992,Cologne,Clay,Outdoor,"$270,000",32,https://www.atptour.com/en/scores/archive/cologne/7300/1992/results
19920928,1992,Basel,Hard,Indoor,"$775,000",32,https://www.atptour.com/en/scores/archive/basel/328/1992/results
19920928,1992,Palermo,Clay,Outdoor,"$315,000",32,https://www.atptour.com/en/scores/archive/palermo/325/1992/results
19920928,1992,Brisbane,Hard,Outdoor,"$260,000",32,https://www.atptour.com/en/scores/archive/brisbane/326/1992/results
19921005,1992,Sydney Indoor,Hard,Indoor,"$1,075,000",48,https://www.atptour.com/en/scores/archive/sydney/427/1992/results
19921005,1992,Toulouse,Hard,Indoor,"$315,000",32,https://www.atptour.com/en/scores/archive/toulouse/327/1992/results
19921005,1992,Athens,Clay,Outdoor,"$155,000",32,https://www.atptour.com/en/scores/archive/athens/367/1992/results
19921012,1992,Tokyo Indoor,Carpet,Indoor,"$1,075,000",48,https://www.atptour.com/en/scores/archive/tokyo/428/1992/results
19921012,1992,Bolzano,Carpet,Indoor,"$310,000",32,https://www.atptour.com/en/scores/archive/bolzano/348/1992/results
19921012,1992,Tel Aviv,Hard,Outdoor,"$155,000",32,https://www.atptour.com/en/scores/archive/tel-aviv/330/1992/results
19921019,1992,Lyon,Carpet,Indoor,"$600,000",32,https://www.atptour.com/en/scores/archive/lyon/7309/1992/results
19921019,1992,Taipei,Carpet,Indoor,"$310,000",32,https://www.atptour.com/en/scores/archive/taipei/457/1992/results
19921019,1992,Vienna,Carpet,Indoor,"$305,000",32,https://www.atptour.com/en/scores/archive/vienna/337/1992/results
19921026,1992,ATP Masters 1000 Stockholm,Carpet,Indoor,"$1,300,000",48,https://www.atptour.com/en/scores/archive/stockholm/429/1992/results
19921026,1992,Guaruja,Hard,Outdoor,"$155,000",32,https://www.atptour.com/en/scores/archive/guaruja/237/1992/results
19921102,1992,ATP Masters 1000 Paris,Carpet,Indoor,"$2,165,000",48,https://www.atptour.com/en/scores/archive/paris/352/1992/results
19921102,1992,Buzios,Hard,Outdoor,"$182,500",32,https://www.atptour.com/en/scores/archive/buzios/215/1992/results
19921109,1992,Antwerp,Carpet,Indoor,"$1,100,000",32,https://www.atptour.com/en/scores/archive/antwerp/430/1992/results
19921109,1992,Moscow,Carpet,Indoor,"$348,000",32,https://www.atptour.com/en/scores/archive/moscow/438/1992/results
19921109,1992,Sao Paulo,Hard,Outdoor,"$260,000",32,https://www.atptour.com/en/scores/archive/sao-paulo/240/1992/results
19921116,1992,ATP Tour World Championship,Carpet,Indoor,"$2,500,000",8,https://www.atptour.com/en/scores/archive/atp-tour-world-championship/605/1992/results
19921116,1992,ATP Tour World Doubles Championship,Hard,Outdoor,"$1,000,000",0,https://www.atptour.com/en/scores/archive/atp-tour-world-doubles-championship/602/1992/results
19921208,1992,Grand Slam Cup,Carpet,Indoor,"$6,000,000",16,https://www.atptour.com/en/scores/archive/munich/604/1992/results
19930104,1993,Doha,Hard,Outdoor,"$475,000",32,https://www.atptour.com/en/scores/archive/doha/451/1993/results
19930104,1993,Kuala Lumpur-1,Hard,Outdoor,"$300,000",32,https://www.atptour.com/en/scores/archive/kuala-lumpur/450/1993/results
19930104,1993,Adelaide,Hard,Outdoor,"$182,500",32,https://www.atptour.com/en/scores/archive/adelaide/7308/1993/results
19930111,1993,Jakarta,Hard,Outdoor,"$300,000",32,https://www.atptour.com/en/scores/archive/jakarta/494/1993/results
19930111,1993,Sydney Outdoor,Hard,Outdoor,"$300,000",32,https://www.atptour.com/en/scores/archive/sydney/338/1993/results
19930111,1993,Auckland,Hard,Outdoor,"$182,500",32,https://www.atptour.com/en/scores/archive/auckland/301/1993/results
19930118,1993,Australian Open,Hard,Outdoor,"$2,409,105",128,https://www.atptour.com/en/scores/archive/australian-open/580/1993/results
19930201,1993,Dubai,Hard,Outdoor,"$1,025,000",32,https://www.atptour.com/en/scores/archive/dubai/495/1993/results
19930201,1993,Marseille,Carpet,Indoor,"$525,000",32,https://www.atptour.com/en/scores/archive/marseille/496/1993/results
19930201,1993,San Francisco,Hard,Indoor,"$300,000",32,https://www.atptour.com/en/scores/archive/san-francisco/424/1993/results
19930208,1993,Milan,Carpet,Indoor,"$800,000",32,https://www.atptour.com/en/scores/archive/milan/408/1993/results
19930208,1993,Memphis,Hard,Indoor,"$780,000",64,https://www.atptour.com/en/scores/archive/memphis/402/1993/results
19930215,1993,Stuttgart Indoor,Carpet,Indoor,"$2,250,000",32,https://www.atptour.com/en/scores/archive/stuttgart/357/1993/results
19930215,1993,Philadelphia,Hard,Indoor,"$700,000",32,https://www.atptour.com/en/scores/archive/philadelphia/401/1993/results
19930222,1993,Rotterdam,Carpet,Indoor,"$600,000",32,https://www.atptour.com/en/scores/archive/rotterdam/407/1993/results
19930222,1993,Mexico City,Clay,Outdoor,"$300,000",32,https://www.atptour.com/en/scores/archive/mexico-city/807/1993/results
19930222,1993,Scottsdale,Hard,Outdoor,"$300,000",32,https://www.atptour.com/en/scores/archive/scottsdale/433/1993/results
19930301,1993,ATP Masters 1000 Indian Wells,Hard,Outdoor,"$1,650,000",56,https://www.atptour.com/en/scores/archive/indian-wells/404/1993/results
19930301,1993,Copenhagen,Carpet,Indoor,"$200,000",32,https://www.atptour.com/en/scores/archive/copenhagen/481/1993/results
19930308,1993,Zaragoza,Carpet,Indoor,"$200,000",32,https://www.atptour.com/en/scores/archive/zaragoza/497/1993/results
19930312,1993,ATP Masters 1000 Miami,Hard,Outdoor,"$1,650,000",96,https://www.atptour.com/en/scores/archive/miami/403/1993/results
19930315,1993,Casablanca,Clay,Outdoor,"$200,000",32,https://www.atptour.com/en/scores/archive/casablanca/360/1993/results
19930329,1993,Estoril,Clay,Outdoor,"$525,000",32,https://www.atptour.com/en/scores/archive/estoril/468/1993/results
19930329,1993,Osaka,Hard,Outdoor,"$500,000",32,https://www.atptour.com/en/scores/archive/osaka/498/1993/results
19930329,1993,Durban,Hard,Outdoor,"$300,000",32,https://www.atptour.com/en/scores/archive/durban/426/1993/results
19930405,1993,Tokyo Outdoor,Hard,Outdoor,"$1,040,000",56,https://www.atptour.com/en/scores/archive/tokyo/329/1993/results
19930405,1993,Barcelona,Clay,Outdoor,"$875,000",56,https://www.atptour.com/en/scores/archive/barcelona/425/1993/results
19930412,1993,Charlotte,Clay,Outdoor,"$300,000",32,https://www.atptour.com/en/scores/archive/charlotte/717/1993/results
19930412,1993,Hong Kong,Hard,Outdoor,"$300,000",32,https://www.atptour.com/en/scores/archive/hong-kong/336/1993/results
19930412,1993,Nice,Clay,Outdoor,"$300,000",32,https://www.atptour.com/en/scores/archive/nice/6120/1993/results
19930419,1993,ATP Masters 1000 Monte Carlo,Clay,Outdoor,"$1,650,000",56,https://www.atptour.com/en/scores/archive/monte-carlo/410/1993/results
19930419,1993,Seoul,Hard,Outdoor,"$200,000",32,https://www.atptour.com/en/scores/archive/seoul/434/1993/results
19930426,1993,Madrid,Clay,Outdoor,"$800,000",32,https://www.atptour.com/en/scores/archive/madrid/309/1993/results
19930426,1993,Atlanta,Clay,Outdoor,"$300,000",32,https://www.atptour.com/en/scores/archive/atlanta/409/1993/results
19930426,1993,Munich,Clay,Outdoor,"$300,000",32,https://www.atptour.com/en/scores/archive/munich/308/1993/results
19930503,1993,ATP Masters 1000 Hamburg,Clay,Outdoor,"$1,700,000",56,https://www.atptour.com/en/scores/archive/hamburg/414/1993/results
19930503,1993,Tampa,Clay,Outdoor,"$260,000",32,https://www.atptour.com/en/scores/archive/tampa/346/1993/results
19930510,1993,ATP Masters 1000 Rome,Clay,Outdoor,"$1,750,000",64,https://www.atptour.com/en/scores/archive/rome/416/1993/results
19930510,1993,Coral Springs,Clay,Outdoor,"$225,000",32,https://www.atptour.com/en/scores/archive/coral-springs/499/1993/results
19930517,1993,World Team Cup,Clay,Outdoor,"$1,750,000",32,https://www.atptour.com/en/scores/archive/dusseldorf/615/1993/results
19930517,1993,Bologna,Clay,Outdoor,"$300,000",32,https://www.atptour.com/en/scores/archive/bologna/312/1993/results
19930524,1993,Roland Garros,Clay,Outdoor,"$4,429,041",128,https://www.atptour.com/en/scores/archive/roland-garros/520/1993/results
19930607,1993,London / Queen's Club,Grass,Outdoor,"$625,000",56,https://www.atptour.com/en/scores/archive/london/311/1993/results
19930607,1993,Florence,Clay,Outdoor,"$300,000",32,https://www.atptour.com/en/scores/archive/florence/310/1993/results
19930607,1993,Rosmalen,Grass,Outdoor,"$300,000",32,https://www.atptour.com/en/scores/archive/rosmalen/440/1993/results
19930614,1993,Halle,Grass,Outdoor,"$375,000",32,https://www.atptour.com/en/scores/archive/halle/500/1993/results
19930614,1993,Genova,Clay,Outdoor,"$300,000",32,https://www.atptour.com/en/scores/archive/genova/306/1993/results
19930614,1993,Manchester,Grass,Outdoor,"$300,000",32,https://www.atptour.com/en/scores/archive/manchester/7310/1993/results
19930621,1993,Wimbledon,Grass,Outdoor,"",128,https://www.atptour.com/en/scores/archive/wimbledon/540/1993/results
19930705,1993,Gstaad,Clay,Outdoor,"$400,000",32,https://www.atptour.com/en/scores/archive/gstaad/314/1993/results
19930705,1993,Bastad,Clay,Outdoor,"$260,000",32,https://www.atptour.com/en/scores/archive/bastad/316/1993/results
19930705,1993,Newport,Grass,Outdoor,"$200,000",32,https://www.atptour.com/en/scores/archive/newport/315/1993/results
19930719,1993,Stuttgart Outdoor,Clay,Outdoor,"$1,040,000",56,https://www.atptour.com/en/scores/archive/stuttgart/321/1993/results
19930719,1993,Washington,Hard,Outdoor,"$625,000",56,https://www.atptour.com/en/scores/archive/washington/418/1993/results
19930726,1993,ATP Masters 1000 Canada,Hard,Outdoor,"$1,650,000",56,https://www.atptour.com/en/scores/archive/montreal/421/1993/results
19930726,1993,Hilversum,Clay,Outdoor,"$260,000",32,https://www.atptour.com/en/scores/archive/hilversum/317/1993/results
19930802,1993,Kitzbuhel,Clay,Outdoor,"$400,000",48,https://www.atptour.com/en/scores/archive/kitzbuhel/319/1993/results
19930802,1993,Prague,Clay,Outdoor,"$365,000",32,https://www.atptour.com/en/scores/archive/prague/379/1993/results
19930802,1993,Los Angeles,Hard,Outdoor,"$300,000",32,https://www.atptour.com/en/scores/archive/los-angeles/423/1993/results
19930809,1993,ATP Masters 1000 Cincinnati,Hard,Outdoor,"$1,650,000",56,https://www.atptour.com/en/scores/archive/cincinnati/422/1993/results
19930809,1993,San Marino,Clay,Outdoor,"$300,000",32,https://www.atptour.com/en/scores/archive/san-marino/475/1993/results
19930816,1993,Indianapolis,Hard,Outdoor,"$1,040,000",56,https://www.atptour.com/en/scores/archive/indianapolis/419/1993/results
19930816,1993,New Haven,Hard,Outdoor,"$1,040,000",56,https://www.atptour.com/en/scores/archive/new-haven/420/1993/results
19930823,1993,Umag,Clay,Outdoor,"$400,000",32,https://www.atptour.com/en/scores/archive/umag/439/1993/results
19930823,1993,Long Island,Hard,Outdoor,"$300,000",32,https://www.atptour.com/en/scores/archive/long-island/441/1993/results
19930823,1993,Schenectady,Hard,Outdoor,"$200,000",32,https://www.atptour.com/en/scores/archive/schenectady/224/1993/results
19930830,1993,US Open,Hard,Outdoor,"",128,https://www.atptour.com/en/scores/archive/us-open/560/1993/results
19930913,1993,Bucharest,Clay,Outdoor,"$525,000",32,https://www.atptour.com/en/scores/archive/bucharest/773/1993/results
19930913,1993,Bordeaux,Hard,Outdoor,"$355,000",32,https://www.atptour.com/en/scores/archive/bordeaux/323/1993/results
19930927,1993,Basel,Hard,Indoor,"$800,000",32,https://www.atptour.com/en/scores/archive/basel/328/1993/results
19930927,1993,Palermo,Clay,Outdoor,"$315,000",32,https://www.atptour.com/en/scores/archive/palermo/325/1993/results
19930927,1993,Kuala Lumpur-2,Hard,Outdoor,"$300,000",32,https://www.atptour.com/en/scores/archive/kuala-lumpur/326/1993/results
19931004,1993,Sydney Indoor,Hard,Indoor,"$1,000,000",32,https://www.atptour.com/en/scores/archive/sydney/427/1993/results
19931004,1993,Toulouse,Hard,Indoor,"$400,000",32,https://www.atptour.com/en/scores/archive/toulouse/327/1993/results
19931004,1993,Athens,Clay,Outdoor,"$200,000",32,https://www.atptour.com/en/scores/archive/athens/367/1993/results
19931011,1993,Tokyo Indoor,Carpet,Indoor,"$1,000,000",48,https://www.atptour.com/en/scores/archive/tokyo/428/1993/results
19931011,1993,Bolzano,Carpet,Indoor,"$315,000",32,https://www.atptour.com/en/scores/archive/bolzano/348/1993/results
19931011,1993,Tel Aviv,Hard,Outdoor,"$200,000",32,https://www.atptour.com/en/scores/archive/tel-aviv/330/1993/results
19931018,1993,Lyon,Carpet,Indoor,"$600,000",32,https://www.atptour.com/en/scores/archive/lyon/7309/1993/results
19931018,1993,Beijing,Carpet,Indoor,"$300,000",32,https://www.atptour.com/en/scores/archive/beijing/7307/1993/results
19931018,1993,Vienna,Carpet,Indoor,"$300,000",32,https://www.atptour.com/en/scores/archive/vienna/337/1993/results
19931025,1993,ATP Masters 1000 Stockholm,Carpet,Indoor,"$1,650,000",48,https://www.atptour.com/en/scores/archive/stockholm/429/1993/results
19931025,1993,Santiago,Clay,Outdoor,"$200,000",32,https://www.atptour.com/en/scores/archive/santiago/505/1993/results
19931101,1993,ATP Masters 1000 Paris,Carpet,Indoor,"$2,165,000",48,https://www.atptour.com/en/scores/archive/paris/352/1993/results
19931101,1993,Sao Paulo,Clay,Outdoor,"$200,000",32,https://www.atptour.com/en/scores/archive/sao-paulo/240/1993/results
19931108,1993,Antwerp,Carpet,Indoor,"$1,110,000",32,https://www.atptour.com/en/scores/archive/antwerp/430/1993/results
19931108,1993,Moscow,Carpet,Indoor,"$350,000",32,https://www.atptour.com/en/scores/archive/moscow/438/1993/results
19931108,1993,Buenos Aires,Clay,Outdoor,"$300,000",32,https://www.atptour.com/en/scores/archive/buenos-aires/7304/1993/results
19931115,1993,ATP Tour World Championship,Carpet,Indoor,"$2,750,000",8,https://www.atptour.com/en/scores/archive/atp-tour-world-championship/605/1993/results
19931122,1993,ATP Tour World Doubles Championship,Hard,Indoor,"$1,200,000",0,https://www.atptour.com/en/scores/archive/atp-tour-world-doubles-championship/602/1993/results
19931207,1993,Grand Slam Cup,Carpet,Indoor,"$6,000,000",16,https://www.atptour.com/en/scores/archive/munich/604/1993/results
19940103,1994,Doha,Hard,Outdoor,"$525,000",32,https://www.atptour.com/en/scores/archive/doha/451/1994/results
19940103,1994,Adelaide,Hard,Outdoor,"$313,750",32,https://www.atptour.com/en/scores/archive/adelaide/7308/1994/results
19940103,1994,Oahu,Hard,Outdoor,"$313,750",32,https://www.atptour.com/en/scores/archive/oahu/517/1994/results
19940110,1994,Auckland,Hard,Outdoor,"$313,750",32,https://www.atptour.com/en/scores/archive/auckland/301/1994/results
19940110,1994,Jakarta,Hard,Outdoor,"$313,750",32,https://www.atptour.com/en/scores/archive/jakarta/494/1994/results
19940110,1994,Sydney Outdoor,Hard,Outdoor,"$313,750",32,https://www.atptour.com/en/scores/archive/sydney/338/1994/results
19940117,1994,Australian Open,Hard,Outdoor,"",128,https://www.atptour.com/en/scores/archive/australian-open/580/1994/results
19940131,1994,Dubai,Hard,Outdoor,"$1,038,750",32,https://www.atptour.com/en/scores/archive/dubai/495/1994/results
19940131,1994,Marseille,Carpet,Indoor,"$538,750",32,https://www.atptour.com/en/scores/archive/marseille/496/1994/results
19940131,1994,San Jose,Hard,Indoor,"$313,750",32,https://www.atptour.com/en/scores/archive/san-jose/424/1994/results
19940207,1994,Milan,Carpet,Indoor,"$813,750",32,https://www.atptour.com/en/scores/archive/milan/408/1994/results
19940207,1994,Memphis,Hard,Indoor,"$800,000",48,https://www.atptour.com/en/scores/archive/memphis/402/1994/results
19940214,1994,Stuttgart Indoor,Carpet,Indoor,"$2,250,000",32,https://www.atptour.com/en/scores/archive/stuttgart/357/1994/results
19940214,1994,Philadelphia,Carpet,Indoor,"$713,750",32,https://www.atptour.com/en/scores/archive/philadelphia/401/1994/results
19940221,1994,Rotterdam,Carpet,Indoor,"$600,000",32,https://www.atptour.com/en/scores/archive/rotterdam/407/1994/results
19940221,1994,Mexico City,Clay,Outdoor,"$325,000",32,https://www.atptour.com/en/scores/archive/mexico-city/807/1994/results
19940221,1994,Scottsdale,Hard,Outdoor,"$313,750",32,https://www.atptour.com/en/scores/archive/scottsdale/433/1994/results
19940228,1994,ATP Masters 1000 Indian Wells,Hard,Outdoor,"$1,720,000",56,https://www.atptour.com/en/scores/archive/indian-wells/404/1994/results
19940228,1994,Copenhagen,Carpet,Indoor,"$213,750",32,https://www.atptour.com/en/scores/archive/copenhagen/481/1994/results
19940307,1994,ATP Masters 1000 Miami,Hard,Outdoor,"$1,875,000",96,https://www.atptour.com/en/scores/archive/miami/403/1994/results
19940307,1994,Zaragoza,Carpet,Indoor,"$225,000",32,https://www.atptour.com/en/scores/archive/zaragoza/497/1994/results
19940314,1994,Casablanca,Clay,Outdoor,"$213,750",32,https://www.atptour.com/en/scores/archive/casablanca/360/1994/results
19940328,1994,Osaka,Hard,Outdoor,"$650,000",32,https://www.atptour.com/en/scores/archive/osaka/498/1994/results
19940328,1994,Estoril,Clay,Outdoor,"$525,000",32,https://www.atptour.com/en/scores/archive/estoril/468/1994/results
19940328,1994,Sun City,Hard,Outdoor,"$313,750",32,https://www.atptour.com/en/scores/archive/sun-city/426/1994/results
19940404,1994,Tokyo Outdoor,Hard,Outdoor,"$1,053,750",56,https://www.atptour.com/en/scores/archive/tokyo/329/1994/results
19940404,1994,Barcelona,Clay,Outdoor,"$900,000",56,https://www.atptour.com/en/scores/archive/barcelona/425/1994/results
19940411,1994,Hong Kong,Hard,Outdoor,"$320,000",32,https://www.atptour.com/en/scores/archive/hong-kong/336/1994/results
19940411,1994,Birmingham,Clay,Outdoor,"$313,750",32,https://www.atptour.com/en/scores/archive/birmingham/717/1994/results
19940411,1994,Nice,Clay,Outdoor,"$313,750",32,https://www.atptour.com/en/scores/archive/nice/6120/1994/results
19940418,1994,ATP Masters 1000 Monte Carlo,Clay,Outdoor,"$1,720,000",64,https://www.atptour.com/en/scores/archive/monte-carlo/410/1994/results
19940418,1994,Seoul,Hard,Outdoor,"$213,750",32,https://www.atptour.com/en/scores/archive/seoul/434/1994/results
19940425,1994,Madrid,Clay,Outdoor,"$800,000",32,https://www.atptour.com/en/scores/archive/madrid/309/1994/results
19940425,1994,Munich,Clay,Outdoor,"$425,000",32,https://www.atptour.com/en/scores/archive/munich/308/1994/results
19940425,1994,Atlanta,Clay,Outdoor,"$313,750",32,https://www.atptour.com/en/scores/archive/atlanta/409/1994/results
19940502,1994,ATP Masters 1000 Hamburg,Clay,Outdoor,"$1,720,000",56,https://www.atptour.com/en/scores/archive/hamburg/414/1994/results
19940502,1994,Pinehurst,Clay,Outdoor,"$313,750",32,https://www.atptour.com/en/scores/archive/pinehurst/436/1994/results
19940509,1994,ATP Masters 1000 Rome,Clay,Outdoor,"$2,000,000",64,https://www.atptour.com/en/scores/archive/rome/416/1994/results
19940509,1994,Coral Springs,Clay,Outdoor,"$240,000",32,https://www.atptour.com/en/scores/archive/coral-springs/499/1994/results
19940516,1994,World Team Cup,Clay,Outdoor,"$1,750,000",32,https://www.atptour.com/en/scores/archive/dusseldorf/615/1994/results
19940516,1994,Bologna,Clay,Outdoor,"$313,750",32,https://www.atptour.com/en/scores/archive/bologna/312/1994/results
19940523,1994,Roland Garros,Clay,Outdoor,"",128,https://www.atptour.com/en/scores/archive/roland-garros/520/1994/results
19940606,1994,London / Queen's Club,Grass,Outdoor,"$625,000",56,https://www.atptour.com/en/scores/archive/london/311/1994/results
19940606,1994,Florence,Clay,Outdoor,"$313,750",32,https://www.atptour.com/en/scores/archive/florence/310/1994/results
19940606,1994,Rosmalen,Grass,Outdoor,"$313,750",32,https://www.atptour.com/en/scores/archive/rosmalen/440/1994/results
19940613,1994,Halle,Grass,Outdoor,"$525,000",32,https://www.atptour.com/en/scores/archive/halle/500/1994/results
19940613,1994,St. Poelten,Clay,Outdoor,"$325,000",32,https://www.atptour.com/en/scores/archive/st-poelten/306/1994/results
19940613,1994,Manchester,Grass,Outdoor,"$315,000",32,https://www.atptour.com/en/scores/archive/manchester/7310/1994/results
19940620,1994,Wimbledon,Grass,Outdoor,"$3,920,625",128,https://www.atptour.com/en/scores/archive/wimbledon/540/1994/results
19940704,1994,Gstaad,Clay,Outdoor,"$475,000",32,https://www.atptour.com/en/scores/archive/gstaad/314/1994/results
19940704,1994,Bastad,Clay,Outdoor,"$313,750",32,https://www.atptour.com/en/scores/archive/bastad/316/1994/results
19940704,1994,Newport,Grass,Outdoor,"$240,000",32,https://www.atptour.com/en/scores/archive/newport/315/1994/results
19940718,1994,Stuttgart Outdoor,Clay,Outdoor,"$1,040,000",48,https://www.atptour.com/en/scores/archive/stuttgart/321/1994/results
19940718,1994,Washington,Hard,Outdoor,"$650,000",56,https://www.atptour.com/en/scores/archive/washington/418/1994/results
19940725,1994,ATP Masters 1000 Canada,Hard,Outdoor,"$1,720,000",56,https://www.atptour.com/en/scores/archive/toronto/421/1994/results
19940725,1994,Hilversum,Clay,Outdoor,"$300,000",32,https://www.atptour.com/en/scores/archive/hilversum/317/1994/results
19940801,1994,Kitzbuhel,Clay,Outdoor,"$400,000",48,https://www.atptour.com/en/scores/archive/kitzbuhel/319/1994/results
19940801,1994,Prague,Clay,Outdoor,"$365,000",32,https://www.atptour.com/en/scores/archive/prague/379/1994/results
19940801,1994,Los Angeles,Hard,Outdoor,"$313,750",32,https://www.atptour.com/en/scores/archive/los-angeles/423/1994/results
